text,label
【美团】退款通知：您申请的订单“脆皮鸡米饭”退款 ¥15.80 已成功，款项将原路退回您的支付账户，预计1-3个工作日到账。💳,高优先级
中国移动 - 5G套餐大放价！每月仅需59元，畅享30GB高速流量和500分钟通话，立即回复“我要办理”升级！,低优先级/垃圾
【携程旅行】温馨提示：您预订的 CA1501 航班（北京-上海）即将于 3 小时后起飞，请尽快前往机场办理登机手续。,高优先级
老板：那个项目的数据分析报告，今天下班前发我邮箱。,中优先级
携程旅行：航班动态提醒！您预订的HU7801(北京-上海)计划于今日14:30起飞，请尽快前往首都国际机场T2航站楼办理登机手续，以免误机。,高优先级
【建设银行】安全提醒：您的账户于 22:15 在一台非常用设备尝试登录，若非本人操作，请立即致电95533修改密码。,高优先级
QQ - 王小明：在吗？上次跟你说的那个设计稿，客户那边有反馈了。,中优先级
【饿了么】您有一个20元无门槛美食红包待领取！今天下单立享优惠，24小时内有效，戳 ele.me/xxxx 领取 😋,低优先级/垃圾
[企业微信] 人事：【通知】关于2024年端午节放假安排的公示已发布，请各位同事在“公告”中查阅详情。,中优先级
[美团外卖] 【神券到账】您有1张20-5元的美食通用红包即将于今晚24点过期，超多大牌商家可用，速速下单！,低优先级/垃圾
【Google】您的 Google 验证码是：G-749201。请勿与任何人分享此代码。,高优先级
【Bilibili】您关注的UP主“罗翔说刑法”发布了新视频：《读评论，聊聊看法外狂徒张三的那些事》,低优先级/垃圾
小红书 | 官方通知：恭喜您的笔记《周末探店Vlog》被评为精选内容，获得了1000流量券奖励！快去看看吧！,中优先级
系统设置：电池电量低。电池电量仅剩10%，请尽快连接充电器。,中优先级
（招商银行）尊敬的客户，您的信用分已达标，现诚邀您免费办理高端白金信用卡，享机场贵宾厅、积分兑换好礼等专属权益。点击 t.cn/AbcDeFg 立即申请！退订回T,低优先级/垃圾
QQ - 项目临时沟通群(5) - HR-小丽：@全体成员 请各位在本周五下班前，完成年度绩效自评表的填写，谢谢配合。,中优先级
[Bilibili] 您关注的UP主“老师好我叫何同学”更新了视频：《我做了一个能显示彩虹的灯...》。🙂,低优先级/垃圾
【拼多多】你的好友给你发了一个现金大礼包，就差你一人助力了！快来帮TA拆开！💰 https://t.cn/AbcDEfg,低优先级/垃圾
支付宝: 您尾号8842的储蓄卡支出 ¥158.00元，用于美团外卖消费。,高优先级
HR：你好，你提交的“项目费用报销”审批流程已被驳回，原因：“发票信息不清晰”，请修改后重新提交。,中优先级
支付宝：您有一笔来自“相互宝”的扣款将于3日后发起，金额8.52元，请确保支付宝余额充足。,高优先级
人事行政部：【通知】关于2024年元旦放假安排的通知已发布至公司邮箱，请各位同事注意查收并提前安排好工作。,中优先级
[企业微信] 安全提醒：您的帐号于20:15在北京登录，设备为Windows。如非本人操作，请尽快修改密码。,高优先级
【顺丰速运】快件派送提醒：您尾号为778的快件（SF100...892）正在派送中，派送员：王师傅 138****1234，请保持电话畅通。📦,中优先级
【中国建设银行】“龙支付”年终回馈！即日起至年底，使用龙支付消费满100元即有机会抽取888元红包，快来参与吧！,低优先级/垃圾
飞书: 【待办事项】李经理分配了新任务给你：「完成第三季度销售数据分析报告」，截止日期：11月10日 18:00。,中优先级
京东物流：您的快递因暴雨天气预计将延迟送达，我们正在加急处理，敬请谅解。,中优先级
HR：您好，您的面试已通过，薪资offer已发送至您的邮箱，请在24小时内查收并确认。,中优先级
【支付宝】您有一笔蚂蚁花呗账单待支付，金额¥358.50，最后还款日为下月9日，记得按时还款哦。,中优先级
来电提醒：您有1个来自“妈妈”的未接来电，回拨请按... 3分钟前。,高优先级
飞书 - 审批提醒：您提交的“市场部第三季度预算申请”已通过，请知悉。,中优先级
携程旅行：航班动态提醒！您预订的CZ3101(广州-北京)计划于明天08:00起飞，现已开放网上值机。请提前安排行程，祝您旅途愉快！✈️,高优先级
[建设银行] 尊敬的客户，邀您体验我行“快贷”业务，额度高达20万，年化利率低至3.85%，点击链接 ccbt.cn/xyz 立即申请。退订回T。,低优先级/垃圾
携程旅行：尊敬的旅客，您预订的HU7801航班（北京-上海）即将开始办理登机手续，请尽快前往B23登机口。,高优先级
[京东物流] 您购买的商品正在派送中，配送员「张师傅」电话185********，预计今天下午送达，请保持电话畅通。,中优先级
饿了么：周末加餐！您的20元无门槛美食红包已到账，超多品牌商家可用，3天后过期哦！戳我下单-> t.cn/123456,低优先级/垃圾
【招商银行】尊敬的客户，邀您体验我行“e招贷”，额度高达30万，利率低至3.7%！详情戳：t.cn/xxxxx 拒收请回N,低优先级/垃圾
【顺丰速运】您从北京寄往上海的快件SF10086****，因暴雨天气预计将延迟1天送达，敬请谅解。,中优先级
顺丰速运：您的快件(SF10086...99)正在派送中，派件员：张师傅 186...。预计今日18:00前送达。📦,中优先级
【美团外卖】饿了么？超值红包雨来袭！最高可领66元美食红包，立即领取-> http://meituan.com/hongbao 🍔🍟,低优先级/垃圾
【Epic Games】Your one-time password (OTP) is: 831-299. This will expire in 10 minutes.,高优先级
【哔哩哔哩】您的验证码是 759201，5分钟内有效。为保证账号安全，请勿向任何人提供此验证码。,高优先级
微信 | 同学：@全体成员 周末有空一起聚餐吗？大家接龙报名哈~,中优先级
企业微信 - HR：【重要通知】请各位同事在今天下班前完成年度信息安全培训，链接已发至群内，感谢配合。,中优先级
【B站】您关注的UP主“AI数据专家”发布了新动态：为我的手机通知分类器生成...,中优先级
【美团外卖】🍜深夜食堂，美味不打烊！您的专享夜宵红包已到账，满30减8，犒劳一下辛苦一天的自己吧！,低优先级/垃圾
"【招商银行】您尾号8842的储蓄卡11月15日 14:32快捷支付支出(美团)人民币28.50元，活期余额1,259.11元。",高优先级
菜鸟：【派送中】您的快递(尾号5678)正在由快递员小王派送，请保持电话畅通📞。预计今天18:00前送达。,中优先级
"龙卡信用卡积分兑好礼！您的32,800积分即将到期，可兑换星巴克、电影票等，点击 ccbfund.cn/xxxx 查看详情，别让积分过期！",低优先级/垃圾
【企业微信】审批提醒：您提交的“市场活动预算申请”已由[财务总监]审批通过。流程已结束。,中优先级
系统：电池电量低（剩余10%）。请尽快连接充电器。,中优先级
【顺丰速运】因暴雨天气影响，您发往上海的快件SF123...预计将延迟1-2天送达，敬请谅解。,中优先级
【中国移动】升5G，享好礼！现在升级5G套餐，每月加10元即享30GB超大流量和视频会员，畅享极速网络体验！详询10086或点击链接办理。,低优先级/垃圾
【顺丰速运】新人专享！现在寄件首单立减5元，更有月度大额优惠券等你领！点击链接一键下单：sf-express.com/...,低优先级/垃圾
【淘宝】年中大促狂欢开启！🔥亿万红包等你来抢，全场跨店每满300减50，立即加购心仪好物：https://s.tb.cn/xxxx,低优先级/垃圾
【抖音】动态码 8821，5分钟内有效，用于登录，请勿泄露。,高优先级
系统通知：存储空间即将用尽。剩余空间不足10%，请及时清理不必要的文件或应用以确保设备正常运行。,中优先级
Steam: 您的帐户登录验证码是 JX3V4。该代码将在30分钟后失效。,高优先级
【中国电信】您的动态码为 6678，用于办理业务，20分钟内有效，请勿泄露。,高优先级
QQ大学同学群(28): [群公告] 周末有空的一起出来剧本杀啊，老地方见！报名接龙~ 🙂,低优先级/垃圾
您有 2 个来自“李经理”的未接来电。时间：3分钟前,高优先级
[Google] 安全警报：我们侦测到有人在一部新的 Windows 设备上登录了您的帐号 li***@gmail.com，如果这不是您本人操作，请立即检查您的帐号活动。,高优先级
【原神】亲爱的旅行者，3.8版本「清夏！乐园？大秘境！」现已开启！登录即送600原石！赶快进入提瓦特大陆开始新的冒险吧！,低优先级/垃圾
日程提醒：周会-产品迭代进度同步 将在 15 分钟后开始（今天 10:00）。会议室：301会议室。,高优先级
【Apple ID】您的 Apple ID 验证码是：748201。请勿与他人分享。此代码将于 10 分钟后失效。,高优先级
HR：温馨提示：各位同事，请在今天下班前完成本周周报的填写，系统将于19:00关闭提交入口。,中优先级
【携程旅行】航班起飞提醒：CA1832 北京-上海 计划于今天20:00起飞，请您最晚于19:20前到达登机口。祝您旅途愉快！,高优先级
【飞书日历】日程提醒：您参与的会议“Q3产品路线图评审”将于10分钟后（今天 14:00）在会议室301开始。,高优先级
日历：项目复盘会议，将在15分钟后（10:00）开始。,高优先级
[Steam] 您的 Steam 账户登录验证码为 R5T7G。此 auth code 在15分钟内有效。,高优先级
钉钉：【会议提醒】“Q3季度规划复盘会”将于10分钟后在“远见会议室”开始，请准时参加。,高优先级
【美团】您正在登录，动态码 1024，请在10分钟内填写。为保障账户安全，请勿向他人泄露。,中优先级
【招商银行】尊敬的客户，您的优质信用可申请最高5万元备用金，利率低至3折！点击 t.cn/AbcDEf 立即领取，免息券等您拿！退订回T,低优先级/垃圾
[HR]：【审批通过】您提交的“年假申请”已由主管审批通过。,中优先级
[Apple ID] 您的 Apple ID 刚刚被用于在一台新的 Windows 设备上登录。如果这不是您本人操作，请立即更改密码。,高优先级
【中国移动】尊敬的客户，截至11月03日16:00，您本月套餐内流量仅剩不足100MB，超出后将按标准资费计费。建议订购流量叠加包。,高优先级
【中国移动】流量特惠！现在升级5G套餐，每月仅需59元享100GB超大流量和500分钟通话，点此链接立即办理：http://10086.cn/xxxxx,低优先级/垃圾
